timestamp,mpu_accX,mpu_accY,mpu_accZ,mpu_gyrX,mpu_gyrY,mpu_gyrZ
835,2.41,-6.17,7.92,-0.08,0.04,-1.09
844,2.48,-6.17,7.87,-0.08,0.04,-1.09
851,2.49,-6.25,7.87,-0.08,0.05,-1.09
858,2.45,-6.20,7.96,-0.08,0.04,-1.08
865,2.44,-6.29,7.90,-0.08,0.04,-1.09
874,2.48,-6.20,7.79,-0.08,0.04,-1.09
881,2.45,-6.22,7.94,-0.07,0.04,-1.08
889,2.50,-6.19,7.90,-0.08,0.04,-1.10
897,2.44,-6.22,7.89,-0.08,0.04,-1.10
905,2.40,-6.20,7.87,-0.08,0.04,-1.09
912,2.49,-6.22,7.92,-0.08,0.04,-1.09
920,2.46,-6.29,7.91,-0.07,0.04,-1.08
926,2.48,-6.25,7.88,-0.07,0.04,-1.08
933,2.51,-6.22,7.83,-0.08,0.04,-1.09
939,2.44,-6.24,7.87,-0.08,0.04,-1.09
945,2.44,-6.23,7.92,-0.07,0.04,-1.08
953,2.42,-6.25,7.85,-0.08,0.04,-1.09
960,2.46,-6.24,7.86,-0.08,0.04,-1.10
966,2.48,-6.21,7.91,-0.08,0.05,-1.07
972,2.45,-6.25,7.91,-0.08,0.04,-1.09
979,2.51,-6.23,7.98,-0.08,0.04,-1.09
985,2.47,-6.22,7.91,-0.08,0.04,-1.09
992,2.42,-6.22,7.82,-0.07,0.04,-1.08
999,2.46,-6.20,7.89,-0.08,0.04,-1.07
1007,2.48,-6.25,7.91,-0.08,0.04,-1.10
1014,2.49,-6.18,7.93,-0.07,0.04,-1.11
1020,2.47,-6.17,7.90,-0.08,0.04,-1.10
1027,2.49,-6.21,7.87,-0.07,0.04,-1.09
1033,2.52,-6.22,7.96,-0.08,0.04,-1.07
1042,2.48,-6.25,7.88,-0.07,0.04,-1.08
1050,2.45,-6.19,7.87,-0.08,0.04,-1.08
1058,2.45,-6.22,7.83,-0.07,0.04,-1.10
1066,2.53,-6.23,7.94,-0.07,0.04,-1.10
1074,2.44,-6.17,7.98,-0.07,0.04,-1.09
1082,2.47,-6.23,7.86,-0.07,0.04,-1.09
1091,2.44,-6.29,7.85,-0.07,0.04,-1.08
1098,2.39,-6.25,7.88,-0.07,0.04,-1.10
1106,2.49,-6.20,7.82,-0.08,0.04,-1.09
1116,2.45,-6.22,7.83,-0.08,0.04,-1.09
1122,2.38,-6.22,7.91,-0.07,0.04,-1.07
1129,2.47,-6.21,7.82,-0.08,0.04,-1.09
1135,2.43,-6.28,7.94,-0.08,0.04,-1.08
1141,2.43,-6.21,7.89,-0.08,0.04,-1.09
1148,2.42,-6.18,7.91,-0.07,0.04,-1.09
1154,2.51,-6.19,7.87,-0.07,0.04,-1.10
1161,2.47,-6.28,7.87,-0.08,0.04,-1.09
1169,2.49,-6.19,7.87,-0.08,0.04,-1.08
1177,2.42,-6.22,7.85,-0.08,0.04,-1.08
1184,2.48,-6.27,7.93,-0.07,0.04,-1.08
1192,2.40,-6.26,7.94,-0.08,0.04,-1.10
1200,2.51,-6.23,7.83,-0.07,0.04,-1.11
1208,2.45,-6.19,7.81,-0.08,0.04,-1.08
1216,2.47,-6.20,7.88,-0.07,0.05,-1.08
1223,2.44,-6.19,8.10,-0.07,0.03,-1.06
1230,2.54,-6.26,7.97,-0.08,0.03,-1.12
1236,2.51,-6.14,7.69,-0.08,0.05,-1.12
1243,2.47,-6.19,7.78,-0.08,0.04,-1.06
1249,2.42,-6.25,7.96,-0.07,0.05,-1.06
1255,2.49,-6.25,8.06,-0.08,0.04,-1.09
1262,2.48,-6.25,7.91,-0.07,0.04,-1.12
1268,2.48,-6.17,7.71,-0.08,0.04,-1.12
1275,2.55,-6.15,7.79,-0.08,0.05,-1.04
1283,2.47,-6.26,8.02,-0.07,0.04,-1.06
1289,2.51,-6.34,8.07,-0.07,0.03,-1.11
1296,2.42,-6.26,7.75,-0.07,0.04,-1.14
1304,2.54,-6.12,7.82,-0.08,0.04,-1.09
1311,2.53,-6.22,7.90,-0.07,0.05,-1.06
1318,2.47,-6.28,7.94,-0.08,0.04,-1.09
1326,2.43,-6.20,7.85,-0.07,0.05,-1.09
1334,2.43,-6.25,7.77,-0.09,0.04,-1.09
1342,2.46,-6.26,7.94,-0.07,0.04,-1.09
1351,2.49,-6.29,7.99,-0.07,0.04,-1.10
1358,2.46,-6.24,7.84,-0.08,0.04,-1.10
1366,2.51,-6.18,7.78,-0.08,0.05,-1.08
1373,2.45,-6.25,8.06,-0.08,0.04,-1.05
1380,2.45,-6.27,7.90,-0.07,0.04,-1.09
1388,2.37,-6.28,7.83,-0.08,0.04,-1.10
1394,2.43,-6.18,7.70,-0.08,0.05,-1.10
1401,2.49,-6.19,7.85,-0.08,0.04,-1.09
1407,2.44,-6.28,8.15,-0.06,0.04,-1.08
1414,2.52,-6.31,8.11,-0.07,0.03,-1.13
1420,2.47,-6.17,7.86,-0.08,0.04,-1.15
1426,2.54,-6.07,7.73,-0.09,0.05,-1.08
1433,2.53,-6.17,7.75,-0.07,0.05,-1.03
1440,2.51,-6.29,8.08,-0.07,0.04,-1.05
