timestamp,mpu_accX,mpu_accY,mpu_accZ,mpu_gyrX,mpu_gyrY,mpu_gyrZ
747,2.51,-6.21,7.93,-0.08,0.04,-1.07
754,2.46,-6.23,7.86,-0.08,0.04,-1.08
763,2.45,-6.23,7.91,-0.08,0.04,-1.09
770,2.49,-6.25,7.86,-0.08,0.04,-1.09
778,2.44,-6.20,7.86,-0.07,0.04,-1.09
785,2.48,-6.21,7.84,-0.08,0.04,-1.09
792,2.48,-6.23,7.93,-0.08,0.04,-1.08
800,2.43,-6.16,7.83,-0.08,0.04,-1.09
806,2.45,-6.23,7.86,-0.08,0.04,-1.09
812,2.48,-6.21,7.86,-0.08,0.04,-1.08
819,2.47,-6.24,7.85,-0.08,0.04,-1.09
827,2.45,-6.21,7.86,-0.07,0.04,-1.08
835,2.45,-6.25,7.98,-0.08,0.04,-1.09
843,2.48,-6.22,7.86,-0.07,0.04,-1.09
851,2.47,-6.21,7.88,-0.07,0.04,-1.11
858,2.45,-6.19,7.96,-0.08,0.04,-1.10
865,2.48,-6.22,7.93,-0.08,0.04,-1.09
873,2.38,-6.24,7.92,-0.08,0.04,-1.10
880,2.48,-6.20,7.88,-0.08,0.04,-1.09
887,2.47,-6.29,7.96,-0.08,0.04,-1.09
896,2.48,-6.22,7.92,-0.08,0.04,-1.09
902,2.47,-6.24,7.84,-0.08,0.04,-1.09
910,2.42,-6.23,7.92,-0.08,0.04,-1.10
918,2.51,-6.22,7.91,-0.08,0.04,-1.08
926,2.47,-6.17,7.90,-0.08,0.04,-1.10
934,2.43,-6.22,7.86,-0.07,0.04,-1.09
941,2.48,-6.22,7.79,-0.08,0.04,-1.07
948,2.46,-6.20,7.85,-0.08,0.04,-1.09
957,2.47,-6.30,7.80,-0.08,0.04,-1.09
964,2.44,-6.25,7.92,-0.08,0.04,-1.08
971,2.46,-6.17,7.83,-0.08,0.04,-1.09
979,2.45,-6.20,7.88,-0.08,0.04,-1.09
987,2.43,-6.20,7.83,-0.08,0.04,-1.08
996,2.44,-6.21,7.84,-0.08,0.04,-1.07
1003,2.46,-6.20,7.96,-0.08,0.04,-1.09
1011,2.48,-6.23,7.86,-0.07,0.04,-1.09
1017,2.43,-6.25,7.86,-0.07,0.04,-1.09
1023,2.46,-6.21,7.91,-0.08,0.04,-1.10
1030,2.47,-6.22,7.84,-0.08,0.04,-1.09
1037,2.44,-6.16,7.85,-0.08,0.04,-1.09
1045,2.52,-6.22,7.82,-0.08,0.04,-1.09
1053,2.48,-6.22,7.87,-0.08,0.04,-1.11
1061,2.46,-6.22,7.90,-0.08,0.04,-1.09
1068,2.47,-6.21,7.79,-0.08,0.04,-1.10
1076,2.45,-6.24,7.87,-0.08,0.04,-1.09
1083,2.47,-6.27,7.97,-0.08,0.04,-1.08
1090,2.47,-6.14,7.92,-0.08,0.04,-1.09
1096,2.42,-6.18,7.86,-0.08,0.04,-1.09
1103,2.46,-6.21,7.92,-0.08,0.04,-1.09
1109,2.46,-6.24,7.92,-0.08,0.04,-1.10
1115,2.45,-6.22,7.92,-0.08,0.04,-1.10
1123,2.48,-6.23,7.86,-0.08,0.04,-1.10
1130,2.44,-6.19,7.89,-0.08,0.04,-1.08
1136,2.49,-6.20,7.86,-0.08,0.04,-1.10
1142,2.47,-6.23,7.98,-0.08,0.04,-1.10
1151,2.47,-6.26,7.92,-0.08,0.04,-1.09
1157,2.49,-6.18,7.90,-0.08,0.04,-1.11
1163,2.43,-6.24,7.93,-0.08,0.04,-1.10
1173,2.48,-6.25,7.85,-0.08,0.04,-1.09
1180,2.49,-6.24,7.92,-0.08,0.04,-1.09
1187,2.46,-6.23,7.90,-0.08,0.04,-1.08
1196,2.43,-6.25,7.85,-0.08,0.04,-1.10
1202,2.52,-6.23,7.92,-0.08,0.04,-1.09
1208,2.46,-6.26,7.83,-0.07,0.04,-1.09
1217,2.49,-6.25,7.86,-0.07,0.04,-1.09
1225,2.48,-6.18,7.93,-0.07,0.04,-1.10
1233,2.45,-6.22,7.84,-0.08,0.04,-1.10
1240,2.48,-6.20,7.90,-0.08,0.04,-1.09
1246,2.46,-6.14,7.88,-0.08,0.04,-1.08
1254,2.51,-6.20,7.94,-0.08,0.04,-1.08
1261,2.47,-6.24,7.89,-0.08,0.04,-1.10
1268,2.46,-6.24,7.82,-0.08,0.04,-1.08
1274,2.52,-6.23,7.86,-0.08,0.04,-1.08
1280,2.46,-6.22,7.83,-0.08,0.04,-1.10
1287,2.49,-6.26,7.88,-0.07,0.04,-1.09
1294,2.41,-6.20,7.88,-0.08,0.04,-1.09
1300,2.44,-6.24,7.87,-0.07,0.04,-1.08
1306,2.48,-6.23,7.95,-0.08,0.04,-1.09
1313,2.43,-6.21,7.92,-0.08,0.04,-1.10
1320,2.42,-6.20,7.87,-0.08,0.04,-1.09
1326,2.44,-6.22,7.84,-0.08,0.04,-1.09
1334,2.42,-6.22,7.80,-0.07,0.04,-1.09
1342,2.43,-6.25,7.95,-0.08,0.04,-1.10
1348,2.48,-6.20,7.85,-0.07,0.04,-1.11
1355,2.50,-6.25,7.98,-0.07,0.04,-1.09
1362,2.48,-6.20,7.96,-0.08,0.04,-1.09
1371,2.49,-6.22,7.94,-0.08,0.04,-1.07
1378,2.51,-6.19,7.99,-0.08,0.04,-1.08
1386,2.47,-6.22,7.89,-0.08,0.04,-1.10
1394,2.47,-6.20,7.76,-0.08,0.04,-1.08
1402,2.50,-6.19,7.98,-0.07,0.04,-1.09
1409,2.46,-6.22,7.94,-0.08,0.04,-1.08
1416,2.48,-6.17,7.92,-0.08,0.04,-1.09
1423,2.45,-6.19,7.93,-0.08,0.04,-1.09
1430,2.38,-6.21,7.94,-0.08,0.04,-1.09
1436,2.46,-6.24,7.94,-0.07,0.04,-1.09
1443,2.44,-6.18,7.86,-0.08,0.04,-1.09
1450,2.44,-6.21,7.92,-0.08,0.04,-1.08
